web_url,local_file_path
https://www.dtu.ac.in/Web/Admission/brochure/2025/BA (H) Economics and MA (Economics) Brochure 2025-26_Final (1).pdf,downloaded_pdfs_meta/doc_32.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0663.pdf,downloaded_pdfs_meta/doc_83.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1237.pdf,downloaded_pdfs_meta/doc_491.pdf
https://www.dtu.ac.in/Web/Admission/brochure/2025/bdes_AdmissionGuidelines2025.pdf,downloaded_pdfs_meta/doc_33.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0662.pdf,downloaded_pdfs_meta/doc_84.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1236.pdf,downloaded_pdfs_meta/doc_492.pdf
https://www.dtu.ac.in/Web/Admission/brochure/2025/mdes_2ndList.pdf,downloaded_pdfs_meta/doc_42.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0661.pdf,downloaded_pdfs_meta/doc_85.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1234.pdf,downloaded_pdfs_meta/doc_493.pdf
https://www.dtu.ac.in/Web/Admission/brochure/2025/brochure_bdes.pdf,downloaded_pdfs_meta/doc_34.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0660.pdf,downloaded_pdfs_meta/doc_86.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1227.pdf,downloaded_pdfs_meta/doc_494.pdf
https://www.dtu.ac.in/Web/Admission/brochure/2025/3R_Bdes_25.pdf,downloaded_pdfs_meta/doc_35.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0659.pdf,downloaded_pdfs_meta/doc_87.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1226.pdf,downloaded_pdfs_meta/doc_495.pdf
https://www.dtu.ac.in/Web/Admission/brochure/2025/2R_Bdes_25.pdf,downloaded_pdfs_meta/doc_36.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0658.pdf,downloaded_pdfs_meta/doc_88.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1221.pdf,downloaded_pdfs_meta/doc_496.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0657.pdf,downloaded_pdfs_meta/doc_89.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1215.pdf,downloaded_pdfs_meta/doc_497.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0652.pdf,downloaded_pdfs_meta/doc_90.pdf
https://www.dtu.ac.in/Web/notice/2024/dec/file1206.pdf,downloaded_pdfs_meta/doc_498.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0651.pdf,downloaded_pdfs_meta/doc_91.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1166.pdf,downloaded_pdfs_meta/doc_499.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0648.pdf,downloaded_pdfs_meta/doc_92.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1159.pdf,downloaded_pdfs_meta/doc_500.pdf
https://www.dtu.ac.in/Web/Jobs/2024/june/file0606.pdf,downloaded_pdfs_meta/doc_857.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0647.pdf,downloaded_pdfs_meta/doc_93.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1137.pdf,downloaded_pdfs_meta/doc_501.pdf
https://www.dtu.ac.in/Web/Jobs/2024/june/file0605.pdf,downloaded_pdfs_meta/doc_858.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0646.pdf,downloaded_pdfs_meta/doc_94.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1127.pdf,downloaded_pdfs_meta/doc_502.pdf
https://www.dtu.ac.in/Web/Jobs/2024/june/file0603.pdf,downloaded_pdfs_meta/doc_859.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0645.pdf,downloaded_pdfs_meta/doc_95.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1106.pdf,downloaded_pdfs_meta/doc_503.pdf
https://www.dtu.ac.in/Web/Jobs/2024/june/file0604.pdf,downloaded_pdfs_meta/doc_860.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0644.pdf,downloaded_pdfs_meta/doc_96.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1105.pdf,downloaded_pdfs_meta/doc_504.pdf
https://www.dtu.ac.in/Web/Jobs/2024/june/file0602.pdf,downloaded_pdfs_meta/doc_861.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0643.pdf,downloaded_pdfs_meta/doc_97.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1044.pdf,downloaded_pdfs_meta/doc_505.pdf
https://www.dtu.ac.in/Web/Jobs/2024/june/file0601.pdf,downloaded_pdfs_meta/doc_862.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0642.pdf,downloaded_pdfs_meta/doc_98.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1043.pdf,downloaded_pdfs_meta/doc_506.pdf
https://www.dtu.ac.in/Web/Jobs/2024/may/file0501.pdf,downloaded_pdfs_meta/doc_863.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0635.pdf,downloaded_pdfs_meta/doc_99.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1041.pdf,downloaded_pdfs_meta/doc_507.pdf
https://www.dtu.ac.in/Web/Jobs/2024/may/file0502.pdf,downloaded_pdfs_meta/doc_864.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0634.pdf,downloaded_pdfs_meta/doc_100.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1040.pdf,downloaded_pdfs_meta/doc_508.pdf
https://www.dtu.ac.in/Web/Jobs/2024/apr/file0405.pdf,downloaded_pdfs_meta/doc_865.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0633.pdf,downloaded_pdfs_meta/doc_101.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1038.pdf,downloaded_pdfs_meta/doc_509.pdf
https://www.dtu.ac.in/Web/notice/2024/apr/file0450.pdf,downloaded_pdfs_meta/doc_866.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0631.pdf,downloaded_pdfs_meta/doc_102.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1036.pdf,downloaded_pdfs_meta/doc_510.pdf
https://www.dtu.ac.in/Web/Jobs/2024/apr/file0403.pdf,downloaded_pdfs_meta/doc_867.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0613.pdf,downloaded_pdfs_meta/doc_103.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1034.pdf,downloaded_pdfs_meta/doc_511.pdf
https://www.dtu.ac.in/Web/Jobs/2024/apr/file0402.pdf,downloaded_pdfs_meta/doc_868.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0614.pdf,downloaded_pdfs_meta/doc_104.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1027.pdf,downloaded_pdfs_meta/doc_512.pdf
https://www.dtu.ac.in/Web/Jobs/2024/apr/file0401.pdf,downloaded_pdfs_meta/doc_869.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0612.pdf,downloaded_pdfs_meta/doc_105.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1026.pdf,downloaded_pdfs_meta/doc_513.pdf
https://www.dtu.ac.in/Web/Jobs/2024/mar/file0308.pdf,downloaded_pdfs_meta/doc_870.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0611.pdf,downloaded_pdfs_meta/doc_106.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1025.pdf,downloaded_pdfs_meta/doc_514.pdf
https://www.dtu.ac.in/Web/Jobs/2024/mar/file0306.pdf,downloaded_pdfs_meta/doc_871.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0609.pdf,downloaded_pdfs_meta/doc_107.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1024.pdf,downloaded_pdfs_meta/doc_515.pdf
https://www.dtu.ac.in/Web/Jobs/2024/mar/file0305.pdf,downloaded_pdfs_meta/doc_872.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0608.pdf,downloaded_pdfs_meta/doc_108.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1023.pdf,downloaded_pdfs_meta/doc_516.pdf
https://www.dtu.ac.in/Web/Jobs/2024/mar/file0302.pdf,downloaded_pdfs_meta/doc_873.pdf
https://www.dtu.ac.in/Web/notice/2025/june/file0604.pdf,downloaded_pdfs_meta/doc_109.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1022.pdf,downloaded_pdfs_meta/doc_517.pdf
https://www.dtu.ac.in/Web/Jobs/2024/mar/file0303.pdf,downloaded_pdfs_meta/doc_874.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0554.pdf,downloaded_pdfs_meta/doc_110.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1021.pdf,downloaded_pdfs_meta/doc_518.pdf
https://www.dtu.ac.in/Web/Jobs/2024/mar/file0307.pdf,downloaded_pdfs_meta/doc_875.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0552.pdf,downloaded_pdfs_meta/doc_111.pdf
https://www.dtu.ac.in/Web/notice/2024/oct/file1020.pdf,downloaded_pdfs_meta/doc_519.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0628.pdf,downloaded_pdfs_meta/doc_876.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0549.pdf,downloaded_pdfs_meta/doc_112.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0627.pdf,downloaded_pdfs_meta/doc_877.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0546.pdf,downloaded_pdfs_meta/doc_113.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0626.pdf,downloaded_pdfs_meta/doc_878.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0544.pdf,downloaded_pdfs_meta/doc_114.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0624.pdf,downloaded_pdfs_meta/doc_879.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0540.pdf,downloaded_pdfs_meta/doc_115.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0623.pdf,downloaded_pdfs_meta/doc_880.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0540.pdf,downloaded_pdfs_meta/doc_116.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0622.pdf,downloaded_pdfs_meta/doc_881.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0539.pdf,downloaded_pdfs_meta/doc_117.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0621.pdf,downloaded_pdfs_meta/doc_882.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0529.pdf,downloaded_pdfs_meta/doc_118.pdf
https://www.dtu.ac.in/Web/notice/2024/sep/file0905.pdf,downloaded_pdfs_meta/doc_526.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0620.pdf,downloaded_pdfs_meta/doc_883.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0528.pdf,downloaded_pdfs_meta/doc_119.pdf
https://www.dtu.ac.in/Web/notice/2024/sep/file0904.pdf,downloaded_pdfs_meta/doc_527.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0619.pdf,downloaded_pdfs_meta/doc_884.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0525.pdf,downloaded_pdfs_meta/doc_120.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0864.pdf,downloaded_pdfs_meta/doc_528.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0618.pdf,downloaded_pdfs_meta/doc_885.pdf
https://www.dtu.ac.in/Web/notice/2025/may/file0526.pdf,downloaded_pdfs_meta/doc_121.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0862.pdf,downloaded_pdfs_meta/doc_529.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0617.pdf,downloaded_pdfs_meta/doc_886.pdf
https://www.dtu.ac.in/Web/Events/2025/may/file0502.pdf,downloaded_pdfs_meta/doc_122.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0861.pdf,downloaded_pdfs_meta/doc_530.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0615.pdf,downloaded_pdfs_meta/doc_887.pdf
https://www.dtu.ac.in/Web/Events/2025/may/file0501.pdf,downloaded_pdfs_meta/doc_123.pdf
https://www.dtu.ac.in/Web/tender/2025/june/file0614.pdf,downloaded_pdfs_meta/doc_888.pdf
https://www.dtu.ac.in/Web/Events/2025/may/file0501.pdf,downloaded_pdfs_meta/doc_124.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0850.pdf,downloaded_pdfs_meta/doc_532.pdf
https://www.dtu.ac.in/Web/tender/2024/mar/file0301.pdf,downloaded_pdfs_meta/doc_1058.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0219.pdf,downloaded_pdfs_meta/doc_1059.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0218.pdf,downloaded_pdfs_meta/doc_1060.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0218.pdf,downloaded_pdfs_meta/doc_1061.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0217.pdf,downloaded_pdfs_meta/doc_1062.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0216.pdf,downloaded_pdfs_meta/doc_1063.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0215.pdf,downloaded_pdfs_meta/doc_1064.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0214.pdf,downloaded_pdfs_meta/doc_1065.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0213.pdf,downloaded_pdfs_meta/doc_1066.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0212.pdf,downloaded_pdfs_meta/doc_1067.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0211.pdf,downloaded_pdfs_meta/doc_1068.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0210.pdf,downloaded_pdfs_meta/doc_1069.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0209.pdf,downloaded_pdfs_meta/doc_1070.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0208.pdf,downloaded_pdfs_meta/doc_1071.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0206.pdf,downloaded_pdfs_meta/doc_1072.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0207.pdf,downloaded_pdfs_meta/doc_1073.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0205.pdf,downloaded_pdfs_meta/doc_1074.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0204.pdf,downloaded_pdfs_meta/doc_1075.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0201.pdf,downloaded_pdfs_meta/doc_1076.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0203.pdf,downloaded_pdfs_meta/doc_1077.pdf
https://www.dtu.ac.in/Web/tender/2024/feb/file0202.pdf,downloaded_pdfs_meta/doc_1078.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0117.pdf,downloaded_pdfs_meta/doc_1079.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0116.pdf,downloaded_pdfs_meta/doc_1080.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0115.pdf,downloaded_pdfs_meta/doc_1081.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0109.pdf,downloaded_pdfs_meta/doc_1082.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0111.pdf,downloaded_pdfs_meta/doc_1083.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0110.pdf,downloaded_pdfs_meta/doc_1084.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0114.pdf,downloaded_pdfs_meta/doc_1085.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0113.pdf,downloaded_pdfs_meta/doc_1086.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0112.pdf,downloaded_pdfs_meta/doc_1087.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0108.pdf,downloaded_pdfs_meta/doc_1088.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0107.pdf,downloaded_pdfs_meta/doc_1089.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0106.pdf,downloaded_pdfs_meta/doc_1090.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0105.pdf,downloaded_pdfs_meta/doc_1091.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0104.pdf,downloaded_pdfs_meta/doc_1092.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0103.pdf,downloaded_pdfs_meta/doc_1093.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0102.pdf,downloaded_pdfs_meta/doc_1094.pdf
https://www.dtu.ac.in/Web/tender/2024/jan/file0101.pdf,downloaded_pdfs_meta/doc_1095.pdf
https://www.dtu.ac.in/Web/notice/2024/sep/file0918.pdf,downloaded_pdfs_meta/doc_1097.pdf
https://www.dtu.ac.in/Web/notice/2024/sep/file0902.pdf,downloaded_pdfs_meta/doc_1098.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0868.pdf,downloaded_pdfs_meta/doc_1099.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0867.pdf,downloaded_pdfs_meta/doc_1100.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0866.pdf,downloaded_pdfs_meta/doc_1101.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0865.pdf,downloaded_pdfs_meta/doc_1102.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0863.pdf,downloaded_pdfs_meta/doc_1103.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0847.pdf,downloaded_pdfs_meta/doc_1104.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0828.pdf,downloaded_pdfs_meta/doc_1105.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0811.pdf,downloaded_pdfs_meta/doc_1108.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0812.pdf,downloaded_pdfs_meta/doc_1109.pdf
https://www.dtu.ac.in/Web/notice/2024/aug/file0810.pdf,downloaded_pdfs_meta/doc_1110.pdf
https://www.dtu.ac.in/Web/notice/2024/mar/file0330.pdf,downloaded_pdfs_meta/doc_1120.pdf
https://www.dtu.ac.in/Web/notice/2024/mar/file0324.pdf,downloaded_pdfs_meta/doc_1121.pdf
https://dtu.ac.in/Web/Admission/brochure/2024/Brochure_Phd2025_winter.pdf,downloaded_pdfs_meta/doc_255.pdf
https://www.dtu.ac.in/Web/notice/2024/mar/file0307.pdf,downloaded_pdfs_meta/doc_1122.pdf
https://www.dtu.ac.in/Web/notice/2024/feb/file0204.pdf,downloaded_pdfs_meta/doc_1123.pdf
https://www.dtu.ac.in/Web/notice/2024/feb/file0201.pdf,downloaded_pdfs_meta/doc_1124.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0138.pdf,downloaded_pdfs_meta/doc_1125.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0136.pdf,downloaded_pdfs_meta/doc_1126.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0133.pdf,downloaded_pdfs_meta/doc_1127.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0128.pdf,downloaded_pdfs_meta/doc_1128.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0127.pdf,downloaded_pdfs_meta/doc_1129.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0123.pdf,downloaded_pdfs_meta/doc_1130.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0117.pdf,downloaded_pdfs_meta/doc_1131.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0116.pdf,downloaded_pdfs_meta/doc_1132.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0115.pdf,downloaded_pdfs_meta/doc_1133.pdf
https://www.dtu.ac.in/Web/notice/2024/jan/file0101.pdf,downloaded_pdfs_meta/doc_1134.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1254.pdf,downloaded_pdfs_meta/doc_1135.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1257.pdf,downloaded_pdfs_meta/doc_1136.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1255.pdf,downloaded_pdfs_meta/doc_1137.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1256.pdf,downloaded_pdfs_meta/doc_1138.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1247.pdf,downloaded_pdfs_meta/doc_1139.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1246.pdf,downloaded_pdfs_meta/doc_1140.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1237.pdf,downloaded_pdfs_meta/doc_1141.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1238.pdf,downloaded_pdfs_meta/doc_1142.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1239.pdf,downloaded_pdfs_meta/doc_1143.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1235.pdf,downloaded_pdfs_meta/doc_1144.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1204.pdf,downloaded_pdfs_meta/doc_1145.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1203.pdf,downloaded_pdfs_meta/doc_1146.pdf
https://www.dtu.ac.in/Web/notice/2023/dec/file1202.pdf,downloaded_pdfs_meta/doc_1147.pdf
https://www.dtu.ac.in/Web/notice/2023/nov/file1155.pdf,downloaded_pdfs_meta/doc_1148.pdf
https://www.dtu.ac.in/Web/notice/2023/nov/file1138.pdf,downloaded_pdfs_meta/doc_1149.pdf
https://www.dtu.ac.in/Web/notice/2023/nov/file1136.pdf,downloaded_pdfs_meta/doc_1150.pdf
https://www.dtu.ac.in/Web/notice/2023/nov/file1111.pdf,downloaded_pdfs_meta/doc_1151.pdf
https://www.dtu.ac.in/Web/notice/2023/nov/file1103.pdf,downloaded_pdfs_meta/doc_1152.pdf
https://www.dtu.ac.in/Web/notice/2023/nov/file1102.pdf,downloaded_pdfs_meta/doc_1153.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file09110.pdf,downloaded_pdfs_meta/doc_1154.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file09101.pdf,downloaded_pdfs_meta/doc_1155.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0928.pdf,downloaded_pdfs_meta/doc_1157.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0925.pdf,downloaded_pdfs_meta/doc_1158.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0924.pdf,downloaded_pdfs_meta/doc_1159.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1155.pdf,downloaded_pdfs_meta/doc_293.pdf
https://www.dtu.ac.in/Web/Jobs/2025/june/file0604.pdf,downloaded_pdfs_meta/doc_650.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0921.pdf,downloaded_pdfs_meta/doc_1160.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1152.pdf,downloaded_pdfs_meta/doc_294.pdf
https://www.dtu.ac.in/Web/Jobs/2025/june/file0605.pdf,downloaded_pdfs_meta/doc_651.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0920.pdf,downloaded_pdfs_meta/doc_1161.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1151.pdf,downloaded_pdfs_meta/doc_295.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0510.pdf,downloaded_pdfs_meta/doc_652.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0915.pdf,downloaded_pdfs_meta/doc_1162.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1149.pdf,downloaded_pdfs_meta/doc_296.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0509.pdf,downloaded_pdfs_meta/doc_653.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0916.pdf,downloaded_pdfs_meta/doc_1163.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1148.pdf,downloaded_pdfs_meta/doc_297.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0508.pdf,downloaded_pdfs_meta/doc_654.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0917.pdf,downloaded_pdfs_meta/doc_1164.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1147.pdf,downloaded_pdfs_meta/doc_298.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0507.pdf,downloaded_pdfs_meta/doc_655.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0914.pdf,downloaded_pdfs_meta/doc_1165.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1145.pdf,downloaded_pdfs_meta/doc_299.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0506.pdf,downloaded_pdfs_meta/doc_656.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0910.pdf,downloaded_pdfs_meta/doc_1166.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1140.pdf,downloaded_pdfs_meta/doc_300.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0505.pdf,downloaded_pdfs_meta/doc_657.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0909.pdf,downloaded_pdfs_meta/doc_1167.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1139.pdf,downloaded_pdfs_meta/doc_301.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0503.pdf,downloaded_pdfs_meta/doc_658.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0908.pdf,downloaded_pdfs_meta/doc_1168.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1138.pdf,downloaded_pdfs_meta/doc_302.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0504.pdf,downloaded_pdfs_meta/doc_659.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0906.pdf,downloaded_pdfs_meta/doc_1169.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1136.pdf,downloaded_pdfs_meta/doc_303.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0502.pdf,downloaded_pdfs_meta/doc_660.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0905.pdf,downloaded_pdfs_meta/doc_1170.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1135.pdf,downloaded_pdfs_meta/doc_304.pdf
https://www.dtu.ac.in/Web/Jobs/2025/may/file0501.pdf,downloaded_pdfs_meta/doc_661.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0905.pdf,downloaded_pdfs_meta/doc_1171.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1134.pdf,downloaded_pdfs_meta/doc_305.pdf
https://www.dtu.ac.in/Web/Jobs/2025/apr/file0422.pdf,downloaded_pdfs_meta/doc_662.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0904.pdf,downloaded_pdfs_meta/doc_1172.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1133.pdf,downloaded_pdfs_meta/doc_306.pdf
https://www.dtu.ac.in/Web/Jobs/2025/apr/file0420.pdf,downloaded_pdfs_meta/doc_663.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0901.pdf,downloaded_pdfs_meta/doc_1173.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1132.pdf,downloaded_pdfs_meta/doc_307.pdf
https://www.dtu.ac.in/Web/Jobs/2025/apr/file0421.pdf,downloaded_pdfs_meta/doc_664.pdf
https://www.dtu.ac.in/Web/notice/2023/sep/file0902.pdf,downloaded_pdfs_meta/doc_1174.pdf
https://www.dtu.ac.in/Web/notice/2024/nov/file1128.pdf,downloaded_pdfs_meta/doc_308.pdf
